course_id,course_name,section_id,session,days/times,dates,instructor,status
FOODGE2061106891,FOOD-GE 2061 - Research Applications,Section: 001-LEC (4496),Session: Regular Academic Session,Days/Times: Mo 4:55pm - 6:35pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Carolyn Dimitri, Kelli Martino,Status: Open
FOODGE2061106891,FOOD-GE 2061 - Research Applications,Section: 002-LEC (4497),Session: Regular Academic Session,Days/Times: Tu 6:45pm - 8:25pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Amy Bentley, Jennifer S Berg,Status: Open
FOODGE2061106891,FOOD-GE 2061 - Research Applications,Section: 003-LEC (24615),Session: Regular Academic Session,Days/Times: Tu 6:45pm - 8:25pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Amy Bentley, Jennifer S Berg,Status: Open
FOODGE2183106911,FOOD-GE 2183 - Techniques or Regional Cuisine,Section: 001-LAB (4504),Session: Regular Academic Session,Days/Times: Tu 9:30am - 12:15pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Sabrina E Sexton,Status: Open
FOODGE2204106922,FOOD-GE 2204 - Food in the Arts: Food Performance,Section: 002-LEC (5841),Session: Regular Academic Session,Days/Times: Th 1:30pm - 3:10pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Allison Wist,Status: Open
FOODGE2234150697,FOOD-GE 2234 - Fieldtrips in Food: Food Manufacturing,Section: 001-SEM (4509),Session: Regular Academic Session,Days/Times: We 9:00am - 1:00pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Jasmine Harvest Nielsen, Kelli Martino,Status: Open
FOODGE2246226149,FOOD-GE 2246 - Advanced Topics in Food Systems: Urban Food Waste and Compost,Section: 001-LEC (5550),Session: Regular Academic Session,Days/Times: Th 4:55pm - 6:35pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Elizabeth Balkan, Kelli Martino,Status: Open
FOODGE2249226164,FOOD-GE 2249 - Advanced Topics in Food Systems: Food Futures,Section: 001-LEC (5549),Session: Regular Academic Session,Days/Times: Th 7:00pm - 8:40pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Kelli Martino, Stefani R Bardin,Status: Open
FOODGE2283211814,FOOD-GE 2283 - Adv Topics Food Systems: Agricultural Globalization,Section: 001-LEC (21816),Session: Regular Academic Session,Days/Times: Tu 6:45pm - 8:25pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Fabio Parasecoli, Kelli Martino,Status: Open
FOODGE2285211816,FOOD-GE 2285 - Adv Topics Food Systems: Gender,Section: 001-LEC (5405),Session: Regular Academic Session,Days/Times: We 4:55pm - 6:35pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Jennifer S Berg, Kelli Martino,Status: Open
FOODGE2300202219,FOOD-GE 2300 - Independent Study,Section: 001-IND (5481),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Krishnendu Ray,Status: Open
FOODGE2300202219,FOOD-GE 2300 - Independent Study,Section: 002-IND (5866),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Jennifer S Berg, Kelli Martino,Status: Open
FOODGE3400209564,FOOD-GE 3400 - Food Studies Doctoral Seminar,Section: 001-SEM (5297),Session: Regular Academic Session,Days/Times: Fr 3:00pm - 6:00pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Fabio Parasecoli, Kelli Martino,Status: Open
FLGEDGE2124152625,FLGED-GE 2124 - Advanced Chinese for Teachers of Chinese I,Section: 001-LEC (4480),Session: Regular Academic Session,Days/Times: Th 6:45pm - 8:25pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Robin E Harvey,Status: Open
FLGEDGE2223106752,FLGED-GE 2223 - Teaching English as a Foreign Language in International Settings,Section: 001-LEC (4487),Session: Regular Academic Session,Days/Times: We 4:55pm - 6:35pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Marcia D Pally,Status: Open
FLGEDGE2914152630,FLGED-GE 2914 - Workshop in Foreign Language Education,Section: 001-LEC (5292),Session: Special,Days/Times: Sa 9:00am - 3:00pm Sa 9:00am - 3:00pm,Dates: 03/28/2020 - 03/28/2020 04/04/2020 - 04/04/2020,Instructor: Andrea M de Capua,Status: Open
FLGEDGE2918106765,FLGED-GE 2918 - Field Experience Seminar in Foreign Language Education,Section: 001-SEM (5296),Session: Regular Academic Session,Days/Times: Th 4:55pm - 6:35pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Gisella McSweeny,Status: Open
FLGEDGE2918106765,FLGED-GE 2918 - Field Experience Seminar in Foreign Language Education,Section: 002-SEM (5868),Session: Regular Academic Session,Days/Times: Th 6:45pm - 8:25pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Erica Saldivar Garcia,Status: Open
FLGEDGE2922106766,FLGED-GE 2922 - Student Teaching Foreign Language Education: Middle/High School II,Section: 001-SEM (4492),Session: Regular Academic Session,Days/Times: We 3:30pm - 4:45pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Christopher A Barley,Status: Open
HPSEGE2011109059,HPSE-GE 2011 - How Colleges Work,Section: 001-LEC (21368),Session: Regular Academic Session,Days/Times: We 4:55pm - 6:35pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Ann L Marcus,Status: Open
HPSEGE2017222906,HPSE-GE 2017 - Inequality in the Pathway to American Higher Education,Section: 001-LEC (5421),Session: Regular Academic Session,Days/Times: Tu 4:55pm - 6:35pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Stella Marie Flores-Montgomery,Status: Open
HPSEGE2045144270,HPSE-GE 2045 - Internationalism and Study Abroad,Section: 001-LEC (5616),Session: Regular Academic Session,Days/Times: We 4:55pm - 6:35pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Audrey Teboho Moja,Status: Open
HPSEGE2067109064,HPSE-GE 2067 - Campus Community and Student Subcultures,Section: 001-LEC (21370),Session: Regular Academic Session,Days/Times: Tu 6:45pm - 8:25pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Thomas E Ellett,Status: Open
HPSEGE2088109071,HPSE-GE 2088 - Research Approaches & Techniques,Section: 001-LEC (5519),Session: Regular Academic Session,Days/Times: Mo 4:55pm - 6:35pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Sean Drake,Status: Open
HPSEGE2093109073,HPSE-GE 2093 - Professional Seminar in Higher Education,Section: 001-LEC (25021),Session: Regular Academic Session,Days/Times: We 6:45pm - 8:25pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staci Lynne Hersh,Status: Open
HPSEGE2097109074,HPSE-GE 2097 - Leadership in Higher Education,Section: 001-SEM (5180),Session: Regular Academic Session,Days/Times: Tu 6:45pm - 8:25pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Erich Edward Dietrich,Status: Open
HPSEGE2099109075,HPSE-GE 2099 - Minority Serving Institutions,Section: 001-SEM (21369),Session: Regular Academic Session,Days/Times: Tu 4:55pm - 6:35pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Erich Edward Dietrich,Status: Open
HPSEGE2121109079,HPSE-GE 2121 - Higher Education Studies, Administrative Work and Field Experiences,Section: 001-FLD (4927),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Michael Sean Funk,Status: Open
HPSEGE2161109090,HPSE-GE 2161 - Diversity in Higher Education,Section: 001-SEM (4928),Session: Regular Academic Session,Days/Times: Th 4:55pm - 6:35pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Michael Sean Funk,Status: Open
HPSEGE2171232872,HPSE-GE 2171 - Topics in Higher Education: Undergraduate Advising,Section: 001-SEM (22594),Session: Special,Days/Times: We 6:45pm - 8:25pm,Dates: 04/15/2020 - 05/13/2020,Instructor: Michael Sean Funk,Status: Open
HPSEGE2172232873,HPSE-GE 2172 - Topics in Higher Education: Budgeting,Section: 001-SEM (22593),Session: Regular Academic Session,Days/Times: We 6:45pm - 8:25pm,Dates: 01/29/2020 - 02/26/2020,Instructor: Kerri Anna Smith,Status: Open
HPSEGE2174232875,HPSE-GE 2174 - Topics in Higher Education: The Future of Higher Education,Section: 001-SEM (22637),Session: Regular Academic Session,Days/Times: We 6:45pm - 8:25pm,Dates: 03/04/2020 - 04/08/2020,Instructor: Arthur Levine,Status: Open
HPSEGE2300109091,HPSE-GE 2300 - Independent Study,Section: 001-IND (4929),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Michael Sean Funk,Status: Open
HPSEGE2300109091,HPSE-GE 2300 - Independent Study,Section: 002-IND (4930),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Ann L Marcus,Status: Open
HPSEGE2300109091,HPSE-GE 2300 - Independent Study,Section: 003-IND (5617),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Liang Zhang,Status: Open
HPSEGE2300109091,HPSE-GE 2300 - Independent Study,Section: 004-IND (4931),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Audrey Teboho Moja,Status: Open
HPSEGE2300109091,HPSE-GE 2300 - Independent Study,Section: 005-IND (4932),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Frances K Stage,Status: Open
HPSEGE2300109091,HPSE-GE 2300 - Independent Study,Section: 006-IND (4933),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Stella Marie Flores-Montgomery,Status: Open
HPSEGE2300109091,HPSE-GE 2300 - Independent Study,Section: 007-IND (22702),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Erich Edward Dietrich,Status: Open
HPSEGE2300109091,HPSE-GE 2300 - Independent Study,Section: 008-IND (25470),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
HPSEGE3120109101,HPSE-GE 3120 - Theoretical Research Perspectives on College Students,Section: 001-LEC (21367),Session: Regular Academic Session,Days/Times: Th 5:00pm - 8:00pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Audrey Teboho Moja,Status: Open
HSEDGE2300107353,HSED-GE 2300 - Ind Study,Section: 001-IND (5881),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: James W Fraser,Status: Open
HSEDGE2300107353,HSED-GE 2300 - Ind Study,Section: 002-IND (20075),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Mike Amezcua,Status: Open
IUCDGE3000105967,IUCD-GE 3000 - Inter-University Doctoral Consortium,Section: 001-CLQ (4411),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Li Tan Cao,Status: Open
MPAIAGE2010107897,MPAIA-GE 2010 - Human Dev/Ed in Arts,Section: 001-LEC (4703),Session: Regular Academic Session,Days/Times: Tu 6:45pm - 8:25pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Marsha L Baxter,Status: Open
MPAIAGE3097108355,MPAIA-GE 3097 - Dissertation Proposal Seminar,Section: 001-SEM (5654),Session: Regular Academic Session,Days/Times: We 4:55pm - 6:35pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MPAIAGE3400107903,MPAIA-GE 3400 - Performing Arts Research Collegium,Section: 001-SEM (4704),Session: Regular Academic Session,Days/Times: Fr 5:00pm - 8:00pm Fr 5:00pm - 8:00pm Fr 5:00pm - 8:00pm Fr 5:00pm - 8:00pm,Dates: 02/07/2020 - 02/07/2020 03/06/2020 - 03/06/2020 04/03/2020 - 04/03/2020 05/01/2020 - 05/01/2020,Instructor: Marilyn C Nonken,Status: Open
MPAIAGE3401107904,MPAIA-GE 3401 - Performing Arts Research Collegium,Section: 001-SEM (4705),Session: Regular Academic Session,Days/Times: Fr 5:00pm - 8:00pm Fr 5:00pm - 8:00pm Fr 5:00pm - 8:00pm Fr 5:00pm - 8:00pm,Dates: 02/07/2020 - 02/07/2020 03/06/2020 - 03/06/2020 04/03/2020 - 04/03/2020 05/01/2020 - 05/01/2020,Instructor: Marilyn C Nonken,Status: Open
RESCHGE2140106016,RESCH-GE 2140 - Approaches/Qualitative Inquiry,Section: 001-LEC (4414),Session: Regular Academic Session,Days/Times: Tu 4:55pm - 7:15pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Elizabeth M Norman,Status: Open
RESCHGE2140106016,RESCH-GE 2140 - Approaches/Qualitative Inquiry,Section: 002-LEC (24425),Session: Regular Academic Session,Days/Times: Tu 4:55pm - 7:15pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Lisa Michele Stulberg,Status: Open
RESCHGE2142106018,RESCH-GE 2142 - Interview & Observation,Section: 001-LEC (4415),Session: Regular Academic Session,Days/Times: Mo 2:00pm - 4:45pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Joseph Derrick Nelson,Status: Open
RESCHGE2143106019,RESCH-GE 2143 - Participatory Action Research,Section: 001-LEC (5715),Session: Regular Academic Session,Days/Times: We 4:55pm - 6:35pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Gary L Anderson,Status: Open
RESCHGE2148152614,RESCH-GE 2148 - Fldwrk: Data Analysis,Section: 001-LEC (22460),Session: Regular Academic Session,Days/Times: Mo 11:00am - 12:40pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Ronald L Lewis,Status: Open
RESCHGE3001205490,RESCH-GE 3001 - Dissertation Proposal Seminar,Section: 001-SEM (5716),Session: Regular Academic Session,Days/Times: Tu 3:00pm - 4:40pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Elizabeth M Norman,Status: Open
RESCHGE3045231537,RESCH-GE 3045 - Advanced Seminar on the Listening Guide,Section: 001-SEM (21256),Session: Regular Academic Session,Days/Times: Tu 11:00am - 1:00pm,Dates: 01/28/2020 - 05/05/2020,Instructor: Carol Gilligan, Jacqueline Enedina Cruz,Status: Open
INTEGE2008107293,INTE-GE 2008 - Quantitative Methods in International Education,Section: 001-LEC (5362),Session: Regular Academic Session,Days/Times: Th 4:55pm - 6:55pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Hua-Yu Cherng,Status: Open
INTEGE2008107293,INTE-GE 2008 - Quantitative Methods in International Education,Section: 002-RCT (5363),Session: Regular Academic Session,Days/Times: Th 7:00pm - 8:00pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Chen Li,Status: Open
INTEGE2025107296,INTE-GE 2025 - Political Issues in International Education,Section: 001-LEC (20078),Session: Regular Academic Session,Days/Times: We 4:55pm - 6:35pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Marguerite Lukes,Status: Open
INTEGE2025107296,INTE-GE 2025 - Political Issues in International Education,Section: 002-RCT (20079),Session: Regular Academic Session,Days/Times: We 6:45pm - 7:45pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Amanda Renee Blewitt,Status: Open
INTEGE2025107296,INTE-GE 2025 - Political Issues in International Education,Section: 003-RCT (20080),Session: Regular Academic Session,Days/Times: We 6:45pm - 7:45pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Rena Deitz,Status: Open
INTEGE2028107297,INTE-GE 2028 - Comparative Politics, Education, and Conflict,Section: 001-LEC (5412),Session: Regular Academic Session,Days/Times: Tu 4:55pm - 6:35pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Heddie Katrina Lahmann,Status: Open
INTEGE2300107303,INTE-GE 2300 - Independent Study,Section: 001-IND (4601),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Dana Burde,Status: Open
INTEGE2300107303,INTE-GE 2300 - Independent Study,Section: 002-IND (4602),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Carol Anne Spreen,Status: Open
INTEGE2300107303,INTE-GE 2300 - Independent Study,Section: 003-IND (4603),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Elisabeth King,Status: Open
INTEGE2300107303,INTE-GE 2300 - Independent Study,Section: 004-IND (4604),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Hua-Yu Cherng,Status: Open
INTEGE2583228729,INTE-GE 2583 - Education Abroad: Theory and Practice,Section: 001-SEM (20082),Session: Regular Academic Session,Days/Times: Tu 4:55pm - 6:30pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Stina Marie Dufour,Status: Open
INTEGE2802107305,INTE-GE 2802 - Professional Development in International Education,Section: 001-SEM (4605),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Christine Elizabeth Monaghan,Status: Open
INTEGE2805107308,INTE-GE 2805 - Globalization & Educ,Section: 001-LEC (20083),Session: Regular Academic Session,Days/Times: Mo 6:45pm - 8:25pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Fabrice Jaumont,Status: Open
INTEGE3802107320,INTE-GE 3802 - Research in Int'L Ed II,Section: 001-LEC (20077),Session: Regular Academic Session,Days/Times: Tu 1:45pm - 3:25pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Elisabeth King,Status: Open
LANEDGE2003106722,LANED-GE 2003 - Linguistic Analysis,Section: 001-LEC (4474),Session: Regular Academic Session,Days/Times: Mo 4:55pm - 6:35pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Anthony J DeFazio,Status: Open
LANEDGE2005106723,LANED-GE 2005 - Intercultural Perspectives in Multicultural Education,Section: 001-LEC (4475),Session: Regular Academic Session,Days/Times: Mo 4:55pm - 6:35pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Man K Lum,Status: Open
LANEDGE2039106730,LANED-GE 2039 - Advanced Individual Projects in Multicultural Education,Section: 001-LEC (4477),Session: Regular Academic Session,Days/Times: Tu 4:55pm - 6:35pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Miriam E Ebsworth,Status: Open
LANEDGE2039106730,LANED-GE 2039 - Advanced Individual Projects in Multicultural Education,Section: 002-LEC (24686),Session: Regular Academic Session,Days/Times: Tu 4:55pm - 6:35pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Marcia D Pally,Status: Open
LANEDGE2040106731,LANED-GE 2040 - Teaching Second Language in a Technological Society,Section: 001-LEC (4478),Session: Regular Academic Session,Days/Times: Tu 6:45pm - 8:25pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Ana Coma, Marian E Blaber,Status: Open
LANEDGE2060106732,LANED-GE 2060 - Language Evaluation and Assessment,Section: 001-LEC (4479),Session: Regular Academic Session,Days/Times: We 4:55pm - 6:35pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Scott Grapin,Status: Open
LANEDGE2201106746,LANED-GE 2201 - The Second Language Classroom: Elementary and Secondary Schools,Section: 001-LEC (5369),Session: Regular Academic Session,Days/Times: Tu 6:45pm - 9:15pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Erica Saldivar Garcia,Status: Open
LANEDGE2202106747,LANED-GE 2202 - The Second Language Classroom: Colleges and Adults,Section: 001-LEC (4482),Session: Regular Academic Session,Days/Times: We 6:45pm - 9:15pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Mary F Carpenter,Status: Open
LANEDGE2202106747,LANED-GE 2202 - The Second Language Classroom: Colleges and Adults,Section: 002-LEC (5370),Session: Regular Academic Session,Days/Times: Mo 6:45pm - 9:15pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Lionel Chan,Status: Open
LANEDGE2206106751,LANED-GE 2206 - Second Language: Theory and Research,Section: 001-LEC (4486),Session: Regular Academic Session,Days/Times: Tu 4:55pm - 6:35pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Kung-Wan P Choong,Status: Open
LANEDGE2300106754,LANED-GE 2300 - Ind Study,Section: 001-IND (4489),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Kongji Qin,Status: Open
LANEDGE2300106754,LANED-GE 2300 - Ind Study,Section: 002-IND (4490),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Lorena M Llosa,Status: Open
LANEDGE2300106754,LANED-GE 2300 - Ind Study,Section: 003-IND (4974),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Lorena M Llosa,Status: Open
LANEDGE2300106754,LANED-GE 2300 - Ind Study,Section: 004-IND (5438),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Shondel J Nero,Status: Open
LANEDGE8003226550,LANED-GE 8003 - Linguistic Analysis,Section: 001-LEC (5870),Session: Shanghai Seven Week - First,Days/Times: Sa 10:00am - 3:45pm Sa 10:00am - 3:45pm Sa 10:00am - 3:45pm Sa 1:30pm - 3:45pm,Dates: 02/15/2020 - 02/15/2020 02/29/2020 - 02/29/2020 03/14/2020 - 03/14/2020 03/28/2020 - 03/28/2020,Instructor: Kentei Takaya,Status: Open
LANEDGE8039226558,LANED-GE 8039 - Advanced Individual Project,Section: 001-LEC (24385),Session: Shanghai,Days/Times: Sa 10:00am - 3:45pm Sa 10:00am - 3:45pm Sa 10:00am - 3:45pm,Dates: 02/08/2020 - 02/08/2020 03/21/2020 - 03/21/2020 05/09/2020 - 05/09/2020,Instructor: Kentei Takaya,Status: Open
LANEDGE8060226555,LANED-GE 8060 - Language Evaluation and Assessment,Section: 001-LEC (5869),Session: Seven Week - Second,Days/Times: Sa 10:00am - 12:15pm Sa 10:00am - 12:15pm Sa 10:00am - 12:15pm Sa 10:00am - 12:15pm Sa 10:00am - 12:15pm,Dates: 03/28/2020 - 03/28/2020 04/11/2020 - 04/11/2020 04/18/2020 - 04/18/2020 05/02/2020 - 05/02/2020 05/16/2020 - 05/16/2020,Instructor: Beth Clark-Gareca,Status: Open
